id,kind,name,author,sha256,symbol,timeframe,data_symbol,data_timeframe,window_from,window_to,window_bars,frozen_input,compiled,compile_error,ohlcv_ok,tv_ok,tv_cached,tv_bars,pyne_ok,pyne_error,is_strategy,pyne_run_sec,pyne_ms_per_bar,pyne_wall_sec,tv_wall_sec,tv_compile_sec,tv_bench_bars,bench_ratio,plot_common_cols,plot_bars_joined,plot_match_pct,plot_na_match_pct,plot_bars_numeric,plot_num_match_pct,plot_na_struct_mismatch,plot_exact_pct,plot_max_ulp,plot_fidelity,transcendentals,plot_worst_col,plot_worst_match_pct,plot_max_abs,plot_max_rel,plot_nrmse_range_med,plot_nrmse_iqr_med,plot_pearson_min,plot_first_divergence_ts,plot_repaint,plot_repaint_shift,plot_repaint_match_pct,trades_tv,trades_pc,entry_match_pct,exit_match_pct,trade_match_pct,qty_match_pct,pc_extra_entries,pc_missing_entries,tv_net_profit,pc_net_profit,net_profit_match,net_profit_rel_err,tv_net_profit_pct,pc_net_profit_pct,tie_excluded,tie_excluded_reason,trade_match_pct_adj,tv_net_profit_adj,pc_net_profit_adj,net_profit_match_adj,net_profit_rel_err_adj,uses_request_security,sec_contexts,sec_series,data_limited,data_limited_reason,uses_lookahead,repaints,repaint_channel,la_plot_match_pct,la_plot_exact_pct,la_trade_match_pct,la_net_profit_match,status,fail_stage,compared_at
PUB;f9938686f34145f7baf8ba8e023ed14b,strategy,Acrypto - Weighted Strategy,accry,8950f93e5a5e4c4178fc9bb422ce6a5229bb8985624573952cfabfcd6bf9cd8a,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T15:00:00+00:00,28399,1,1,,1,1,1,28400,1,,1,4.8,0.169,,,,,,42,28399,1.0,1.0,706874,1.0,0,0.943967,3259,band,,Volume 2 / Volume 1,1.0,1.396e-10,4.181e-13,0.0,0.0,1.0,,,,,552,552,1.0,1.0,1.0,1.0,0,0,-624.10944,-624.109415,1,4.012e-08,-62.410944,-62.41,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;fbbd9f9e8e164418b7b4ab2558f04376,strategy,Adaptive Fibonacci Pullback System -FibonacciFlux,FibonacciFlux,8a022564d6f1372a27bc9209d9da02442cb07b11be3c99574c343a2f2b085ce9,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27618,1,,1,25.548,0.9251,,,,,,17,27617,1.0,1.0,469455,1.0,0,1.0,0,exact,pow,Average Supertrend,1.0,0.0,0.0,0.0,0.0,1.0,,,,,172,172,1.0,1.0,1.0,1.0,0,0,50.602688,50.602688,1,2.642e-09,0.506027,0.506027,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""1"", ""from"": ""2026-05-21T22:33:00+00:00"", ""to"": ""2026-07-30T08:29:00+00:00"", ""bars"": 99957}]",0,,0,,,,,,,ok,,2026-08-25
PUB;77839ca577044cf398b8af0ff29e9ab9,strategy,Adaptive Trend Flow Strategy with Filters for SPX,PineIndicators,ddad0597b6eb97e737bcabd85c9f3e3b4b0fdb69c4990d748c63dad25edf3786,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:30:00+00:00,27618,1,1,,1,1,1,27617,1,,1,1.463,0.053,,,,,,5,27617,1.0,1.0,138063,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1784,1784,1.0,1.0,1.0,1.0,0,0,-987.18384,-987.183838,1,2.330e-09,-98.718384,-98.72,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;12f2a2e822164a06b1183f9224ebbe74,strategy,Advanced Position Management [Mr_Rakun],Mr_Rakun,420cde284302fc8844070ad2a66d0bedfa6b1d62d33b6b8b87faf1abb6768165,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-24T15:00:00+00:00,28831,1,1,,1,1,1,28823,1,,1,2.139,0.0742,,,,,,7,28822,1.0,1.0,191089,1.0,0,1.0,0,exact,,Fast MA,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1586,1586,1.0,1.0,1.0,1.0,0,0,15943.161,15943.161186,1,1.165e-08,15.943161,15.943161,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;5c59f45a445140a78edb61d9692ab2e5,strategy,AlphaTrend Strategy,KivancOzbilgic,a31431c38b730ce5f865a3fe7c4195352baa39da1fd7472f7916a507415439ea,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-11T20:00:00+00:00,28217,1,1,,1,1,1,28218,1,,1,1.64,0.0581,,,,,,4,28217,1.0,1.0,56404,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,655,655,1.0,1.0,1.0,1.0,0,0,35153.26,35153.26,1,9.728e-15,3.515326,3.52,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;cbe27125eeb64f0da8b416803d52e7cf,strategy,BBTrend w SuperTrend decision - Strategy [presentTrading],PresentTrading,131937453bb53305861e864148f563c2aece6c7b790140f5cbf4747f26865813,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-25T08:30:00+00:00,28866,1,1,,1,1,1,28867,1,,1,2.388,0.0827,,,,,,7,28866,1.0,1.0,116543,1.0,0,1.0,0,exact,,BBTrend,1.0,0.0,0.0,0.0,0.0,1.0,,,,,592,592,1.0,1.0,1.0,1.0,0,0,-1301.4756,-1301.475629,1,2.231e-08,-13.014756,-13.01,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;UXpMzLIWaJX4RP8ZoRLt3Bqe384IjH5x,strategy,BEST Trailing Take Profit Strategy,Daveatt,fe5c27d85bb4d1af9a7331fe69909d2601d80620964df9c364817385851138f5,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-25T05:00:00+00:00,28859,1,1,,1,1,1,28841,1,,1,1.387,0.0481,,,,,,7,28840,1.0,0.999703,143957,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,670,670,1.0,1.0,1.0,1.0,0,0,-23598522.0,-23598522.12561,1,5.323e-09,-235985.22,-235985.221256,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;CzUaiZAQyPov2OclU7rmTj7RbNbTtqYc,strategy,BEST Trend Direction Helper (Strategy Edition),Daveatt,c1938f1efa419a4e7cb01c29f1b3d9167271874bc287d0e21c6b64867cdbee34,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T14:30:00+00:00,28254,1,1,,1,1,1,28254,1,,1,4.63,0.1639,,,,,,16,28254,1.0,0.999888,337132,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,5322,5322,1.0,1.0,1.0,1.0,0,0,-19829494.0,-19829493.665452,1,1.687e-08,-19829.494,-19829.49,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;ZKkAgn0iMyLzDeRDYmBcmZUfC5Hr5x5w,strategy,BTC bot,RafaelZioni,45e59d098466eecd0dce2e9995be3cc5d99f22a9c5f768714366858b30806fd9,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-17T16:30:00+00:00,28498,1,1,,1,1,1,0,1,,1,12.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,67,1.0,1.0,1.0,1.0,0,0,-4813.296,-4813.295899,1,2.105e-08,-48.13296,-48.132959,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""W"", ""from"": ""2017-08-14T00:00:00+00:00"", ""to"": ""2026-08-17T00:00:00+00:00"", ""bars"": 471}]",0,,1,0,,,,,,ok,,2026-08-25
PUB;A1eOoWMfLUJebdapPZlcgmUMI3UmzX5z,strategy,BUY and SELL -  Backtest single EMA cross By che_trader,Che_Trader,bc0282a281703b6bbe6a40a0e23677d2cacf96749afc2de4c716f4b3711a4ade,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T21:30:00+00:00,28028,1,1,,1,1,1,28020,1,,1,1.698,0.0606,,,,,,4,28019,1.0,0.999822,112046,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1224,1224,1.0,1.0,1.0,1.0,0,0,31295.37,31295.37,1,1.046e-15,31.29537,31.3,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;fd7c447b07684e189be7dcf52951bde1,strategy,Backtest Template [Backtest Terminal],BacktestTerminal,4fe5b66e93bf89c7a3696872c41ac58ecd9611718c6dc81d935b4753b719c541,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27618,1,,1,2.911,0.1054,,,,,,17,27617,1.0,1.0,139775,1.0,0,1.0,0,exact,,Fast MA,1.0,0.0,0.0,0.0,0.0,1.0,,,,,639,639,1.0,1.0,1.0,1.0,0,0,7566.04,7566.04,1,1.647e-14,75.6604,75.6604,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;AU0jgf9NBkHO4Bh9M81thNiqJWtH9PTi,strategy,Backtesting on Non-Standard Charts: Caution! - PineCoders FAQ,PineCoders,de7fe20c919111fea252a124d30ba235bc0fdadd8e50483c12587b35012a479c,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T20:30:00+00:00,28794,1,1,,1,1,1,28795,1,,1,4.055,0.1408,,,,,,20,28794,1.0,1.0,317260,1.0,0,1.0,0,exact,pow,═══════════ Cumulative Results,1.0,0.0,0.0,0.0,0.0,1.0,,,,,4887,4887,1.0,1.0,1.0,1.0,0,0,-15432.910251,-15432.909911,1,2.201e-08,-15.43291,-15.43291,,,,,,,,1,0,,0,,1,0,,,,,,ok,,2026-08-25
PUB;da52e25241b04d508801a8104446d4f3,strategy,Band-Zigzag - TrendFollower Strategy [Trendoscope],Trendoscope,85d7925bbbc72fd007b70c7cfdf4cdf3a9699ebc3f4184c01abd8dda40c713cf,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-19T10:30:00+00:00,28582,1,1,,1,1,1,28583,1,,1,3.854,0.1348,,,,,,8,28582,1.0,1.0,228618,1.0,0,1.0,0,exact,,Upper,1.0,0.0,0.0,0.0,0.0,1.0,,,,,145,145,1.0,1.0,1.0,1.0,0,0,20.306805,20.306805,1,1.297e-08,2.03068,2.03,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;cZQbhKpAY1IlZf6iR9NvfL6z5k0gAXPQ,strategy,Best Supertrend CCI Strategy,Daveatt,376484420a3420e04ebf7ebae13c45fe0e91173dfaaaee7d9a5bbbd9cfcd5fae,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-17T16:30:00+00:00,28498,1,1,,1,1,1,28499,1,,1,2.626,0.0921,,,,,,1,28498,1.0,1.0,28496,1.0,0,1.0,0,exact,,SuperTrend,1.0,0.0,0.0,0.0,0.0,1.0,,,,,2928,2928,1.0,1.0,1.0,1.0,0,0,-104529384.0,-104529381.26776,1,2.614e-08,-1045293.84,-1045293.81,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;dbbe8091a55b4b888766531cc25cd1d0,strategy,Bitcoin Scalping Strategy (Sampled with: PMARP+MADRID MA RIBBON),CheatCode1,e4dcb3bff6252543ed5df55668ed59307455e605134c96a03d4979842363f392,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T11:30:00+00:00,28728,1,1,,1,1,1,28729,1,,1,5.466,0.1903,,,,,,8,28728,1.0,1.0,201037,1.0,0,1.0,0,exact,,Scale high,1.0,0.0,0.0,0.0,0.0,1.0,,,,,764,764,1.0,1.0,1.0,1.0,0,0,95.34252,95.342518,1,1.993e-08,9.534252,9.53,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;fce136c6338844529776ec19bbe63074,strategy,Bjorgum Double Tap,Bjorgum,98402d106e78c8a4e5a0a23e6a9e9d981edd093f9cee32ef64612ce3c1bb812b,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T12:30:00+00:00,28010,1,1,,1,1,1,0,1,,1,2.752,0.0982,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,1.0,1.0,1.0,1.0,0,0,39.94652,39.946523,1,7.551e-08,3.994652,3.994652,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;bvQR0JeNQbZjXSmeyxBpHDbz7DOIkDBr,strategy,Bollinger Band with RSI,lolnopls,0a5e742164ea94471664c98e4722c9b5ec919aa86e70634807fca98e1e6c71f0,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T22:00:00+00:00,28269,1,1,,1,1,1,28270,1,,1,2.11,0.0746,,,,,,5,28269,1.0,0.999835,84779,1.0,0,1.0,0,exact,,RSI,1.0,0.0,0.0,0.0,0.0,1.0,,,,,661,661,1.0,1.0,1.0,1.0,0,0,-7749.8237,-7749.823543,1,2.028e-08,-77.498237,-77.498235,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;cab9a33de7db48f78b6d797b7fcd87e9,strategy,Bollinger Bands - Breakout Strategy,TheSocialCryptoClub,8572d27911bcdc2fae3415d93d7013d7ea7b2a9f44aa9834dd95e1370a4582f6,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T12:00:00+00:00,28777,1,1,,1,1,1,28778,1,,1,4.412,0.1533,,,,,,4,28777,1.0,1.0,86289,1.0,0,1.0,0,exact,,Basis,1.0,0.0,0.0,0.0,0.0,1.0,,,,,333,333,1.0,1.0,1.0,1.0,0,0,-341.92264,-341.922637,1,8.282e-09,-3.419226,-3.419226,,,,,,,,1,2,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-23T00:00:00+00:00"", ""bars"": 3294}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""1D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-23T00:00:00+00:00"", ""bars"": 3294}]",0,,0,,,,,,,ok,,2026-08-25
PUB;M8AKuon90neWZ3QxSDNAIuC5LtpkKd5M,strategy,Bollinger Bands Breakout Strategy,TradeChartist,8d94eb2c0ad89f613597818f9c066daa6f08deb4d0c9e511f493a43b9536928a,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-14T06:30:00+00:00,28334,1,1,,1,1,1,28281,1,,1,1.686,0.0595,,,,,,3,28280,1.0,1.0,84840,1.0,0,1.0,0,exact,,Upper Band,1.0,0.0,0.0,0.0,0.0,1.0,,,,,534,534,1.0,1.0,1.0,1.0,0,0,-20274.834,-20274.834227,1,1.121e-08,-20.274834,-20.27,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;99f259d6c6cd40bcbd24b4efb48e7765,strategy,Bollinger Bands Mean Reversion using RSI [Krishna Peri],thechadyogi,ebd8429d17661f49e43f0091c1b2866e5bbd447c582ea80b243aee33fe4c4cb0,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27599,1,,1,1.081,0.0392,,,,,,3,27598,1.0,1.0,82794,1.0,0,1.0,0,exact,,Middle BB,1.0,0.0,0.0,0.0,0.0,1.0,,,,,680,680,1.0,1.0,1.0,1.0,0,0,-21083.97,-21083.97,1,1.518e-14,-2.108397,-2.108397,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;0hL80n4whhLGBJGICHOqXI80QB3sEC5K,strategy,Breakout Trend Follower Strategy,millerrh,a5eca5a2922c747996f05c64806b9e876451fa45d84b243c6caa61d302f29779,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-25T09:00:00+00:00,28867,1,1,,1,1,1,28868,1,,1,10.336,0.358,,,,,,6,28867,1.0,1.0,28818,1.0,0,1.0,0,exact,,Trend Filter MA,1.0,0.0,0.0,0.0,0.0,1.0,,,,,580,580,1.0,1.0,1.0,1.0,0,0,-5198.699,-5198.699269,1,5.177e-08,-51.98699,-51.986993,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-25T00:00:00+00:00"", ""bars"": 3296}]",0,,1,0,,,,,,ok,,2026-08-25
PUB;Ts33bDEy4CQIFQYKAJUYwwUlUXRlAG2Y,strategy,Built-in Kelly ratio for dynamic position sizing,CryptoRox,05ea1819d086704ea237675c6bd6c69c84df3d74e7b351445e4da63a2e231064,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T12:00:00+00:00,28777,1,1,,1,1,1,28778,1,,1,1.065,0.037,,,,,,5,28777,1.0,0.999958,143719,1.0,0,1.0,0,exact,,% profitable,1.0,0.0,0.0,0.0,0.0,1.0,,,,,284,284,1.0,1.0,1.0,1.0,0,0,0.075215,0.075215,1,8.946e-09,0.000752,0.000752,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;TfrUjDEBUT7M7cNaUcJOBmhkoI0Syx58,strategy,Buy&Sell Strategy depends on AO+Stoch+RSI+ATR by SerdarYILMAZ,SerdarYILMAZ,8926bd4773c0d30d791a208506839217677621c1b47b270ec5bba3952bd07ab8,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T15:30:00+00:00,28016,1,1,,1,1,1,28017,1,,1,1.187,0.0424,,,,,,4,28016,1.0,1.0,111992,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,193,193,1.0,1.0,1.0,1.0,0,0,4510.83,4510.83,1,2.016e-15,4.51083,4.51083,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;2fc6bb6683e5415ca21d38491d6656ff,strategy,Captain Backtest Model [TFO],tradeforopp,c45e16108500a72c7dbf5f0c3bae29539e4e09e64f185e62c66e3ba9dd1a8956,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T23:00:00+00:00,28271,1,1,,1,1,1,28272,1,,1,1.278,0.0452,,,,,,3,28271,1.0,1.0,84813,1.0,0,1.0,0,exact,,Shapes,1.0,0.0,0.0,0.0,,1.0,,,,,386,386,1.0,1.0,1.0,1.0,0,0,-4767.2,-4767.2,1,3.148e-14,-0.47672,-0.47672,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;d62cba5b86ab48c9a7ed1782a9728beb,strategy,Crossing Moving Averages with ADX Filter),BangtheClose,f622a9dfc441be7cbafac31402d23cf7aaada008479644abbcc296285312f289,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27599,1,,1,0.971,0.0352,,,,,,2,27598,1.0,1.0,55096,1.0,0,1.0,0,exact,,Fast MA,1.0,0.0,0.0,0.0,0.0,1.0,,,,,265,265,1.0,1.0,1.0,1.0,0,0,-13891.11,-13891.11,1,2.305e-14,-1.389111,-1.39,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;a7rKFO6CLUdLmpSP7mHHH9UrH8cm6JpB,strategy,Crypto BOT lower timeframes,SoftKill21,6ee9499f5f4baab22dfcbb8b7d55bcfa6d72f7391065945e30a8b76a2c4a9921,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T15:30:00+00:00,28400,1,1,,1,1,1,0,1,,1,1.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,1.0,1.0,1.0,1.0,0,0,-23927.54,-23927.54,1,1.520e-15,-23.92754,-23.93,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;2fb5c60218134c339f5de79d71820d1a,strategy,Crypto Scalper Divergence Macd Psar Ema 200,exlux,00b9a6c38af14971806472abd299fb4c4159d1fe1851fa9143bf176f5dec972e,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T15:30:00+00:00,28400,1,1,,1,1,1,0,1,,1,0.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,305,1.0,1.0,1.0,1.0,0,0,-18.426847,-18.426847,1,1.035e-08,-18.426847,-18.43,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;TiXhMypMOsx8UmDeLtOyiJQ3T9r5QY8f,strategy,DCA Bot Emulator,ericlin0122,9cdec02e6045dd87fcbf1a987f5923a6083e4449d062226cde1b8444a64d4a4a,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-24T15:00:00+00:00,28831,1,1,,1,1,1,0,1,,1,0.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,201,1.0,1.0,1.0,1.0,0,0,29.941854,29.941855,1,3.149e-08,0.299419,0.3,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;0338cbd8417445d2a46bfdebfd1db51d,strategy,DEMA ATR Strategy [PrimeAutomation],ChartPrime,4c4599f46aaef42b2116fbbf48037ceb7d7a9c4b7ceee7c39478dd9bc7c4d53e,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,1,37.827,1.3699,,,,,,8,27613,1.0,1.0,90276,1.0,0,1.0,0,exact,asin;exp;log;pow,TP1 Long,1.0,0.0,0.0,0.0,0.0,1.0,,,,,525,525,1.0,1.0,1.0,1.0,0,0,13.110311,13.110311,1,3.586e-08,0.131103,0.131103,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""5"", ""from"": ""2025-08-17T02:00:00+00:00"", ""to"": ""2026-07-30T06:25:00+00:00"", ""bars"": 99990}]",0,,0,,,,,,,ok,,2026-08-25
PUB;v7j216PigqSWkplunJWbhVJZhiUxKbBz,strategy,Delta-RSI Strategy (with filters),tbtkg,c1b21521826cdcc66450f14cf65c40babc5871fcdf3503c04e0bd9534a85a65d,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T15:00:00+00:00,28399,1,1,,1,1,1,28400,1,,1,16.394,0.5773,,,,,,3,28399,1.0,1.0,85009,1.0,0,1.0,0,exact,pow,TP,1.0,0.0,0.0,0.0,0.0,1.0,,,,,2248,2248,1.0,1.0,1.0,1.0,0,0,-49110.48,-49110.48,1,2.370e-15,-49.11048,-49.11,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;87bbbf8970004e8eaa3e40ca35aa5042,strategy,Divergence IQ [TradingIQ],Trading-IQ,29d0716623776e807da0cbe152e01549767e119ee662d1c87fc1c4d899ba69b5,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:30:00+00:00,27614,1,1,,1,1,1,27615,1,,1,4.662,0.1688,,,,,,28,27614,1.0,1.0,224367,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,166,166,1.0,1.0,1.0,1.0,0,0,-6.827791,-6.827791,1,2.139e-08,-0.682779,-0.682779,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""1"", ""from"": ""2026-05-21T20:44:00+00:00"", ""to"": ""2026-07-30T06:59:00+00:00"", ""bars"": 99976}]",0,,0,,,,,,,ok,,2026-08-25
PUB;82c506a954054e1185ed5f0486cb07fa,strategy,Divergence Strategy [Trendoscope®],Trendoscope,23eecca9f86579f09fdd57ed6a934c227701046a765a23531f61f1db9b3121d4,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T07:30:00+00:00,27616,1,1,,1,1,1,4985,1,,1,2.447,0.4894,,,,,,1,4985,1.0,1.0,4985,1.0,0,1.0,0,exact,,Oscillator,1.0,0.0,0.0,0.0,0.0,1.0,,,,,30,30,1.0,1.0,1.0,1.0,0,0,-9773.481,-9773.481686,1,7.023e-08,-0.977348,-0.977348,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;b44b2e0c1cb44c0cb349c04cb36796cd,strategy,Double AI Super Trend Trading - Strategy [PresentTrading],PresentTrading,1cc80082bb3428af5d83f3731fe906636468b6d503319ddbbb4a8b1991f93ba3,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T11:30:00+00:00,28728,1,1,,1,1,1,28729,1,,1,4.271,0.1487,,,,,,15,28728,1.0,1.0,144543,1.0,0,1.0,0,exact,,Volume Super Trend AI,1.0,0.0,0.0,0.0,0.0,1.0,,,,,347,347,1.0,1.0,1.0,1.0,0,0,-1157.9751,-1157.975124,1,2.031e-08,-11.579751,-11.58,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;4d376cfa9a1e4ecd959eeabca8e4b528,strategy,Double&Triple Pattern[TS_Indie],Truth_Strategy_Indie,07c71944d7a981081d7984602074b643360cdf4e9611b952b30b9c718595b5ec,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,1,2.535,0.0918,,,,,,4,27613,1.0,1.0,110452,1.0,0,1.0,0,exact,,Session New York,1.0,0.0,0.0,,,,,,,,22,22,1.0,1.0,1.0,1.0,0,0,18903.57,18903.57,1,1.924e-15,18.90357,18.90357,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;ee0c3c9ccd634b8ba98ed98804081581,strategy,Dynamic Swing Anchored VWAP STRAT (Zeiierman/PineIndicators),PineIndicators,b96f89db0e102366cb1bed10f60e1e2dad04d62516ffd985c3ac4019b25ad1f5,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-29T20:00:00+00:00,27593,1,1,,1,1,1,0,1,,1,1.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,178,1.0,1.0,1.0,1.0,0,0,-7417.783,-7417.783196,1,2.639e-08,-74.17783,-74.177832,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
